"dataset","nrow","distribution","n_sims","q10","q25","q50","q75","q90"
"ccme_chloride",8,"llogis",500,0.102902610992011,0.12650910287839,0.14997782751578,0.181051640508786,0.215587420194717
"ccme_chloride",8,"lnorm",500,0.0915567129251301,0.143905111600086,0.197961918366283,0.236777753795766,0.251151187125606
"ccme_chloride",8,"lnorm_lnorm",500,1.62210552513828e-08,2.49654112270311e-08,6.1018308684927e-08,2.43061543272208e-07,1.11490384168436e-06
"ccme_chloride",8,"weibull",500,0.112613411276535,0.177969233746854,0.26917107333751,0.33657296597259,0.374479352031371
"ccme_chloride",10,"gamma",500,0.130564844960529,0.197179907341806,0.287468919686008,0.353269067768224,0.422355894265996
"ccme_chloride",10,"lgumbel",500,0.00546007179770166,0.0203441033896498,0.0604253886974039,0.158878573045217,0.28791863196659
"ccme_chloride",10,"llogis",500,0.0812693683965623,0.113673758401836,0.142920419703853,0.175871009100382,0.222296171514571
"ccme_chloride",10,"lnorm",500,0.05864779085715,0.120998365736022,0.185465980135323,0.242192940199608,0.268588163149887
"ccme_chloride",10,"lnorm_lnorm",500,2.2302476766229e-05,3.37476700151553e-05,7.04742170850866e-05,0.000274655861243679,0.00124499696937138
"ccme_chloride",10,"weibull",500,0.126356989716714,0.196449924015247,0.293611485389563,0.352202482239065,0.410002680481381
"ccme_chloride",16,"gamma",500,0.136125667676262,0.221238255961536,0.337869428619653,0.409311083211185,0.46913614700427
"ccme_chloride",16,"lgumbel",500,0.000254759691242618,0.00333637529372026,0.0151621439243362,0.0680148755830723,0.170261626328444
"ccme_chloride",16,"llogis",500,0.0424954435839024,0.0709568209923991,0.110968695026946,0.16304565333,0.225575668220204
"ccme_chloride",16,"lnorm",500,0.02037135335057,0.0673184600921829,0.14068682274669,0.254524949886453,0.301760913007318
"ccme_chloride",16,"lnorm_lnorm",500,0.00166251778447471,0.00265622431095629,0.0055971687447277,0.0163190399429067,0.054890162703041
"ccme_chloride",16,"weibull",500,0.134154577874951,0.22114458959097,0.338391104106867,0.393487828758687,0.431003780023168
"ccme_chloride",26,"gamma",500,0.142422639004156,0.262341630805942,0.377221039321123,0.448008681163397,0.520324482110845
"ccme_chloride",26,"lgumbel",500,1.63441742193464e-06,6.80342938492756e-05,0.00114465996359812,0.0114962848435644,0.0489865842861066
"ccme_chloride",26,"llogis",500,0.0133831413473177,0.0298012856432824,0.0685690466676019,0.128674323958331,0.208555906963848
"ccme_chloride",26,"lnorm",500,0.00262318619901581,0.0188690978918332,0.0827262606476067,0.214352515180165,0.329835313080922
"ccme_chloride",26,"lnorm_lnorm",500,0.00612238073816169,0.0102553623647012,0.0241758330135494,0.063992069407472,0.170965136346896
"ccme_chloride",26,"weibull",500,0.148480172001904,0.259579266711175,0.373001329636576,0.423572633000237,0.451490557552746
"ccme_endosulfan",5,"gamma",500,6.19214846117553e-16,3.64744195672164e-15,1.47072753022527e-14,4.69694455707991e-14,8.12101990281807e-14
"ccme_endosulfan",5,"lgumbel",500,8.99293178028602e-16,4.26245312476814e-15,2.24056963232186e-14,5.36103312016341e-14,7.89866994904247e-14
"ccme_endosulfan",5,"llogis",500,6.79574410296736e-16,4.61126663977945e-15,1.91373965804984e-14,5.06983088298323e-14,6.94168491833877e-14
"ccme_endosulfan",5,"lnorm",500,9.23695458273568e-16,5.23182921801862e-15,2.21414074066079e-14,5.82529395342039e-14,8.05107473936328e-14
"ccme_endosulfan",5,"lnorm_lnorm",500,0.999999999999655,0.999999999999739,0.999999999999893,0.999999999999972,0.999999999999995
"ccme_endosulfan",5,"weibull",500,6.76321021551506e-16,4.57019467177029e-15,1.83572258067599e-14,5.16723430005538e-14,7.8433563136409e-14
"ccme_endosulfan",6,"gamma",500,0.0289469216444281,0.066390800166486,0.146667823309086,0.263504297929926,0.371339716471407
"ccme_endosulfan",6,"lgumbel",500,0.0590516359848647,0.121825304396273,0.219665101337014,0.344501145542865,0.460498426213542
"ccme_endosulfan",6,"llogis",500,0.125887835661213,0.152667208527359,0.179479639783507,0.212339119039468,0.235988438257776
"ccme_endosulfan",6,"lnorm",500,0.14069005383864,0.183761775984904,0.225122035927479,0.245774533701067,0.257822209499472
"ccme_endosulfan",6,"lnorm_lnorm",500,0,0,0,0,0
"ccme_endosulfan",6,"weibull",500,0.0784797667135983,0.125714116989621,0.188636359770237,0.247363825616365,0.283757551942262
"ccme_endosulfan",7,"gamma",500,0.022477398079312,0.0500125460908044,0.120196722582392,0.241657356587271,0.360193746294417
"ccme_endosulfan",7,"lgumbel",500,0.0564008000520019,0.114796155104138,0.233012174400723,0.355228607061804,0.471496960841764
"ccme_endosulfan",7,"llogis",500,0.127410945378889,0.154290089356886,0.186680373732829,0.215266067054371,0.246917284136631
"ccme_endosulfan",7,"lnorm",500,0.143843598349474,0.192193570715573,0.233442873717329,0.257114835033327,0.271430991326247
"ccme_endosulfan",7,"lnorm_lnorm",500,6.50088069444159e-15,8.60867675728253e-15,1.84598549290769e-14,6.57971541459915e-14,2.98731606554713e-13
"ccme_endosulfan",7,"weibull",500,0.0690210100052309,0.112677792674797,0.181332132897905,0.249943809480599,0.286715052020355
"ccme_endosulfan",8,"gamma",500,0.0114472169673182,0.0383349314041653,0.0967856721231339,0.2249332795762,0.363349989874265
"ccme_endosulfan",8,"lgumbel",500,0.0435085417076053,0.111295802019074,0.231936995079653,0.370537664737267,0.505630776631946
"ccme_endosulfan",8,"llogis",500,0.122104136495489,0.153169182649125,0.189389638585268,0.223046124670272,0.26134817915429
"ccme_endosulfan",8,"lnorm",500,0.13100578755076,0.189673228711948,0.243042734018517,0.27131175834431,0.285358832630608
"ccme_endosulfan",8,"lnorm_lnorm",500,1.66003269683899e-08,2.27722661762343e-08,5.10122710086264e-08,1.73473943960866e-07,6.61917897432753e-07
"ccme_endosulfan",8,"weibull",500,0.0567564758992604,0.105692107545008,0.181388332510712,0.249461183874978,0.299171070292491
"ccme_endosulfan",10,"gamma",500,0.00467693606632288,0.02006981871177,0.0639654360429813,0.188821413254736,0.3363504279557
"ccme_endosulfan",10,"lgumbel",500,0.0364761970982924,0.0946925453646136,0.207636010114904,0.382203326114451,0.514821867558761
"ccme_endosulfan",10,"llogis",500,0.120429147688159,0.15718021853485,0.194610993883031,0.240002735736943,0.289149001311763
"ccme_endosulfan",10,"lnorm",500,0.123767585902126,0.201779162063871,0.258786035908795,0.290913564196398,0.315339997062846
"ccme_endosulfan",10,"lnorm_lnorm",500,2.35155604812636e-05,3.1024411437421e-05,6.02322245537833e-05,0.000204183156414075,0.000811360735947784
"ccme_endosulfan",10,"weibull",500,0.0421507530050009,0.0900011845754126,0.177052642909778,0.262860188770974,0.308228308783552
"ccme_endosulfan",16,"gamma",500,0.00015194547548651,0.00233304595127606,0.0151900723579495,0.0811756879124924,0.272635683793723
"ccme_endosulfan",16,"lgumbel",500,0.0112541428267894,0.0505198089847809,0.194094326326463,0.370118872701025,0.551890349964635
"ccme_endosulfan",16,"llogis",500,0.0943876773082003,0.151165989954273,0.212466033769283,0.279864369887629,0.359725097926338
"ccme_endosulfan",16,"lnorm",500,0.110718258854487,0.206439182349595,0.292652703863039,0.348603141463581,0.375112465299608
"ccme_endosulfan",16,"lnorm_lnorm",500,0.00179430792685913,0.00232999135859932,0.00464160197040963,0.0155563424637907,0.0509965240199699
"ccme_endosulfan",16,"weibull",500,0.0146433761411693,0.0536412359466701,0.129251202582472,0.276720884708479,0.361373701125514
"ccme_endosulfan",26,"gamma",500,5.34808130294848e-07,1.47654952369411e-05,0.000580561318378198,0.0079866655892945,0.0510628243108795
"ccme_endosulfan",26,"lgumbel",500,0.0036276357665537,0.0217418564484547,0.113676749165873,0.310290848166136,0.552144894823599
"ccme_endosulfan",26,"llogis",500,0.0930828729854508,0.155395383931691,0.231846889995687,0.347382122987352,0.485175635351917
"ccme_endosulfan",26,"lnorm",500,0.108985704244643,0.221430582303909,0.344045118548996,0.433859642747149,0.466968297640686
"ccme_endosulfan",26,"lnorm_lnorm",500,0.00836811166919145,0.0113772274248124,0.0228105121784282,0.0590588787204739,0.20473416124849
"ccme_endosulfan",26,"weibull",500,0.00299006842030812,0.0133337446257667,0.067771681193254,0.179425155959345,0.364309008993088
"ccme_glyphosate",5,"gamma",500,4.66774791864711e-16,3.04358903649745e-15,1.37387156610514e-14,4.26319852039457e-14,8.30724539236989e-14
"ccme_glyphosate",5,"lgumbel",500,1.05128171277579e-15,5.42777059226812e-15,2.69046929023209e-14,6.31725266913878e-14,8.38592494765105e-14
"ccme_glyphosate",5,"llogis",500,8.62532253383472e-16,4.08491774228646e-15,1.91948825430023e-14,5.10151371674653e-14,8.25832937513825e-14
"ccme_glyphosate",5,"lnorm",500,9.97226604244498e-16,5.03131577348286e-15,2.18257527215823e-14,5.63149641538824e-14,8.96582311642328e-14
"ccme_glyphosate",5,"lnorm_lnorm",500,0.999999999999613,0.999999999999744,0.999999999999897,0.999999999999976,0.999999999999995
"ccme_glyphosate",5,"weibull",500,6.62181930046012e-16,3.99316843779959e-15,1.68222539260248e-14,4.59855095197221e-14,8.33379870679198e-14
"ccme_glyphosate",6,"gamma",500,0.0239001933826052,0.0597960942312944,0.134837050499598,0.208724129977733,0.258855164567279
"ccme_glyphosate",6,"lgumbel",500,0.112772017363175,0.185805791133589,0.287697357530921,0.433156982497372,0.564798936543101
"ccme_glyphosate",6,"llogis",500,0.147539364155141,0.161199027370341,0.178682488586239,0.202186838414888,0.225967265892044
"ccme_glyphosate",6,"lnorm",500,0.15495944361505,0.191568292096257,0.220987617969411,0.234650122241253,0.245494948206729
"ccme_glyphosate",6,"lnorm_lnorm",500,0,0,0,0,0
"ccme_glyphosate",6,"weibull",500,0.0475029677059597,0.0866658575039707,0.143338828866952,0.208470622762069,0.265349513445847
"ccme_glyphosate",7,"gamma",500,0.0123431128883385,0.0420535562698696,0.104592704854713,0.195148470528327,0.251674583213877
"ccme_glyphosate",7,"lgumbel",500,0.128511179676679,0.186851021298469,0.31727551031176,0.490327089113582,0.600475458833306
"ccme_glyphosate",7,"llogis",500,0.142258839904216,0.160481507724022,0.181395207794472,0.206233565307128,0.235434050594889
"ccme_glyphosate",7,"lnorm",500,0.14255999701193,0.191023297392475,0.225472696982465,0.243169982402167,0.254763646478885
"ccme_glyphosate",7,"lnorm_lnorm",500,6.81619757822053e-15,1.1216269150357e-14,2.68342132526455e-14,9.34516297594121e-14,4.87364280803459e-13
"ccme_glyphosate",7,"weibull",500,0.0345172328168172,0.0681407662572649,0.126745779553432,0.191570595831183,0.25456907631724
"ccme_glyphosate",8,"gamma",500,0.00696031793340867,0.0273085451382019,0.0869609318930104,0.184079130203169,0.245007952793086
"ccme_glyphosate",8,"lgumbel",500,0.121717763030113,0.205788030229346,0.337101886004488,0.51239281294364,0.659068115748026
"ccme_glyphosate",8,"llogis",500,0.137277224797461,0.15608262092796,0.179011208582473,0.207198648318519,0.244804899334195
"ccme_glyphosate",8,"lnorm",500,0.128450410894181,0.183049976897937,0.230225032184968,0.249912667993474,0.264143621679138
"ccme_glyphosate",8,"lnorm_lnorm",500,1.86859950775966e-08,3.16398426523799e-08,7.93961377935191e-08,2.84668399297836e-07,1.07386031777887e-06
"ccme_glyphosate",8,"weibull",500,0.0240392449124988,0.0523938027323018,0.107992345551944,0.181997909641168,0.244901721435424
"ccme_glyphosate",10,"gamma",500,0.00153289488925846,0.00964849614384017,0.0506487453996797,0.133083848498405,0.21863228298929
"ccme_glyphosate",10,"lgumbel",500,0.133974682043555,0.241413937526623,0.40089929221025,0.591305245434425,0.727631131789163
"ccme_glyphosate",10,"llogis",500,0.12358971257151,0.149663695137307,0.177895452363168,0.219516072165501,0.258081629932879
"ccme_glyphosate",10,"lnorm",500,0.0939787015941226,0.165213664657594,0.235387432390834,0.265146121292055,0.282758789427114
"ccme_glyphosate",10,"lnorm_lnorm",500,2.72704223455324e-05,4.37712582348168e-05,0.000100605162115239,0.000381436382609644,0.00154313428611822
"ccme_glyphosate",10,"weibull",500,0.00860457976556787,0.0259419413863311,0.0787305339348437,0.151573333796348,0.218907014844726
"ccme_glyphosate",16,"gamma",500,9.91921530691827e-06,0.000389501575530705,0.00471354807859134,0.0375569127631477,0.12576807393391
"ccme_glyphosate",16,"lgumbel",500,0.13035495915691,0.32322104561402,0.543649189023362,0.716908392325434,0.833996635298067
"ccme_glyphosate",16,"llogis",500,0.0610132357197674,0.104884099467371,0.153634165311657,0.217340344198499,0.287619074393258
"ccme_glyphosate",16,"lnorm",500,0.0326797980828821,0.0946278638972194,0.188716506672998,0.279533646053312,0.326698222021561
"ccme_glyphosate",16,"lnorm_lnorm",500,0.00221002458931551,0.00341519060922102,0.00850227783715973,0.0315055085710381,0.129392275352395
"ccme_glyphosate",16,"weibull",500,0.000474713804461791,0.00339974375363497,0.0168091596772311,0.0613129116524925,0.163856611201062
"ccme_glyphosate",26,"gamma",500,3.0044981935313e-09,5.01349655649174e-07,7.07125040775813e-05,0.00252243823297139,0.03106661682544
"ccme_glyphosate",26,"lgumbel",500,0.140546878058064,0.353207086025012,0.603408684030359,0.808681682256948,0.88300788538066
"ccme_glyphosate",26,"llogis",500,0.0191990126524917,0.0498063969491496,0.108335434929192,0.17653544098472,0.254689840257918
"ccme_glyphosate",26,"lnorm",500,0.0053711884590749,0.028667388177435,0.0979681697847302,0.2595434208876,0.38121152462561
"ccme_glyphosate",26,"lnorm_lnorm",500,0.0110628430912676,0.0162325999685839,0.0316224027204796,0.112965699018822,0.41130108631942
"ccme_glyphosate",26,"weibull",500,3.53469573785219e-06,8.39999792032005e-05,0.00112649305971505,0.0105049664877215,0.0634913373349043
"ccme_silver",5,"gamma",500,3.2065309540719e-16,1.98076596538103e-15,9.76548376355841e-15,4.03042210425731e-14,7.8448289717445e-14
"ccme_silver",5,"lgumbel",500,6.30401916577214e-16,4.74243023871158e-15,2.11154588941381e-14,5.75121361440918e-14,7.98871842492198e-14
"ccme_silver",5,"llogis",500,4.47464803833397e-16,2.73506537957929e-15,1.50805812620917e-14,4.75253398473807e-14,7.24951409007523e-14
"ccme_silver",5,"lnorm",500,5.8967980506847e-16,3.34823437436569e-15,1.73338076758715e-14,5.58214021242097e-14,8.20837563026153e-14
"ccme_silver",5,"lnorm_lnorm",500,0.999999999999641,0.999999999999745,0.999999999999917,0.999999999999983,0.999999999999997
"ccme_silver",5,"weibull",500,4.36471565457867e-16,2.41863627898698e-15,1.08797614366118e-14,4.30046715859709e-14,7.76184185910269e-14
"ccme_silver",6,"gamma",500,0.0257420838597999,0.0689232123043607,0.137754428134431,0.217567673117008,0.255849982894708
"ccme_silver",6,"lgumbel",500,0.1071790719191,0.182606771061545,0.294105278012538,0.430119070193559,0.541866289759283
"ccme_silver",6,"llogis",500,0.144600644768281,0.159515480037133,0.17802437797396,0.199862857445476,0.218222799740628
"ccme_silver",6,"lnorm",500,0.156838194531336,0.194142607510936,0.218612646538789,0.233706473700003,0.244895151283953
"ccme_silver",6,"lnorm_lnorm",500,0,0,0,0,0
"ccme_silver",6,"weibull",500,0.0512468968891618,0.0900637348793578,0.142473547619899,0.21076285522131,0.269060149907392
"ccme_silver",7,"gamma",500,0.0136638920266148,0.0432840964298592,0.115708978261434,0.198418967609942,0.258154905846533
"ccme_silver",7,"lgumbel",500,0.109352045300387,0.190625046301302,0.32504868981344,0.474469364664104,0.60165136027363
"ccme_silver",7,"llogis",500,0.143860586692494,0.158528906407067,0.179477901237531,0.204824980025748,0.227383316678489
"ccme_silver",7,"lnorm",500,0.141402045357948,0.185533053193244,0.223393189139598,0.239966849831925,0.253450284694704
"ccme_silver",7,"lnorm_lnorm",500,6.89265874677231e-15,1.08499946972536e-14,2.45992170671694e-14,1.03623205546654e-13,4.39689429688978e-13
"ccme_silver",7,"weibull",500,0.0335995315612251,0.0681033334026577,0.129619199422186,0.19270707470956,0.261069460132149
"ccme_silver",8,"gamma",500,0.00644029292899481,0.0275156887433655,0.0908972668616468,0.174965009051435,0.259236578633134
"ccme_silver",8,"lgumbel",500,0.107500118547936,0.2039123335358,0.336152612448246,0.525250540596833,0.664184934381154
"ccme_silver",8,"llogis",500,0.138350080228654,0.155744033373124,0.178108887704375,0.208806970795573,0.241410714532708
"ccme_silver",8,"lnorm",500,0.123897176186847,0.178300013189205,0.227681449490607,0.249548841762758,0.263244615142799
"ccme_silver",8,"lnorm_lnorm",500,1.87135917713158e-08,2.88027337850753e-08,6.86822850385381e-08,2.37710546245649e-07,1.22788720904606e-06
"ccme_silver",8,"weibull",500,0.021560268625202,0.0498677498143981,0.111083729378329,0.173233892919763,0.264513208140815
"ccme_silver",10,"gamma",500,0.000888893649119258,0.00758524601162145,0.0537123434705595,0.134089388600034,0.246228018198623
"ccme_silver",10,"lgumbel",500,0.105399623057351,0.248310161641007,0.413450625662173,0.605727686847839,0.747885775861709
"ccme_silver",10,"llogis",500,0.122824429044174,0.148858711865035,0.173073768447493,0.207577678322731,0.256120089408211
"ccme_silver",10,"lnorm",500,0.0855531308206898,0.157005526153231,0.223727848425373,0.256331084544848,0.278988873949639
"ccme_silver",10,"lnorm_lnorm",500,2.66940120191383e-05,4.64549442955131e-05,0.000104063066268188,0.000383289799898299,0.00176685375413887
"ccme_silver",10,"weibull",500,0.00625155230005122,0.0249376499978467,0.0718059386594287,0.142032487360166,0.244270220712578
"ccme_silver",16,"gamma",500,3.93677755990293e-06,0.00023434206352226,0.00491066715941094,0.049936095185804,0.170739649397678
"ccme_silver",16,"lgumbel",500,0.122513554100292,0.276604197979167,0.538566256194873,0.738041852867591,0.847548133944741
"ccme_silver",16,"llogis",500,0.0665552264968179,0.107370084758636,0.153535701283949,0.212067968488623,0.291693497564833
"ccme_silver",16,"lnorm",500,0.0246175370324667,0.0834477098217226,0.187417498291524,0.281435574486897,0.327327332304934
"ccme_silver",16,"lnorm_lnorm",500,0.00220462519528115,0.00349093888589608,0.00833996416397132,0.0300262661235966,0.118464316486794
"ccme_silver",16,"weibull",500,0.000201009441576572,0.00285075702015025,0.0160995794542811,0.0658870745219481,0.158280667939211
"ccme_silver",26,"gamma",500,1.44852359648544e-11,1.20416440045445e-07,2.29206708183512e-05,0.00136817713329531,0.0247999056069225
